"species","native_area_km2","threatened_area_km2","ratio"
"Sempervivum arachnoideum",956499.11938977,230273.162045343,0.240745817092078
"Sempervivum globiferum",924412.530744951,99631.6256950955,0.107778315829196
"Sempervivum tectorum",1402665.46475007,29513.8720136854,0.0210412765947326
"Senna septemtrionalis",190915.523200087,3730.0488725697,0.0195376929547026
"Serapias lingua",982350.45566987,0,0
"Serapias nurrica",32280.6275205927,12756.793079899,0.395184172667061
"Sesbania sericea",73621.6525315806,0,0
"Seseli montanum",806312.201166264,36858.9641128497,0.0457130179346613
"Seseli osseum",88558.2457191381,20627.0907123889,0.232921175717591
"Seseli peucedanoides",91618.8305813885,2701.3659507184,0.0294848333424063
"Sesleria albicans",350117.718150753,50872.8802215846,0.145302215752702
"Sesuvium portulacastrum",1609863.15509677,411.567638239311,0.000255653803204516
"Sherardia arvensis",3226723.57651806,148985.314416535,0.0461723202758211
"Sibbaldianthe bifurca",1409304.2183971,0,0
"Sibirotrisetum sibiricum",865258.392627497,35369.1458396379,0.0408769751799041
"Sideritis lanata",33171.5586070668,0,0
"Sideritis montana",1031625.94047374,40958.8086243649,0.0397031588848531
"Sigesbeckia orientalis",1157433.00122466,0,0
"Silene baccifera",2656088.02584707,105493.283530558,0.0397175404218445
"Silene bellidifolia",150921.157323976,4730.28378707812,0.0313427479019646
"Silene chalcedonica",946930.355171279,47715.3609406824,0.0503895145826767
"Silene chlorantha",671495.984671005,43711.6265540711,0.0650958867244564
"Silene conica",1264047.42962717,213341.415282113,0.168776432182643
"Silene cretica",66596.3284047899,9915.11729564445,0.148883842895629
"Silene dichotoma",511595.310199276,22543.6036863554,0.044065305597845
"Silene dioica",3720435.80831631,38371.599668954,0.0103137378645754
"Silene flavescens",7326.40227049438,3874.01903283959,0.528775091758396
"Silene flos-cuculi",5170545.57761889,488320.414006394,0.0944427249844052
"Silene gallica",1434141.63497803,97209.7008205729,0.0677824968257491
"Silene italica",768501.74349643,5502.34893213368,0.0071598392309428
"Silene nivea",54993.1140727485,35817.4390103265,0.651307706687511
"Silene noctiflora",1642549.28926334,496980.649525447,0.302566658287823
"Silene nutans",4280784.6526915,12146.442493412,0.00283743366669356
"Silene sibirica",238998.138949237,38714.3832538848,0.161986128528422
"Silene tatarica",683171.361122451,42567.7098052148,0.062308978724278
"Silene vulgaris",7594425.58237856,80710.6260494396,0.0106276143171004
"Silybum marianum",3275381.02850807,35511.2764033213,0.0108418764394861
"Sinapis alba",2103808.76478869,72128.5737420066,0.0342847576971909
"Sison amomum",668171.860678695,15479.6896203043,0.0231672276719059
"Sisymbrium altissimum",834748.076657403,30582.7703796431,0.0366371259004348
"Sisymbrium irio",1216852.09026214,24447.3245163862,0.020090629512022
"Sisymbrium loeselii",2945429.20781059,39396.0343493291,0.0133753119052599
"Sisymbrium orientale",734240.922170471,26966.4383349864,0.0367269618468985
"Sisymbrium polyceratium",118168.682199645,112501.522540546,0.952041779991041
"Sisymbrium polymorphum",687675.306268825,0,0
"Sisymbrium strictissimum",523154.781091744,81206.5111503378,0.155224637306902
"Sisyrinchium albidum",371417.969419831,44094.8461900641,0.118720282324902
"Sium latifolium",2733947.85036711,348746.756267649,0.127561597863258
"Sium suave",2552180.40881893,17487.6057556407,0.00685202570132313
"Smilax aspera",1276112.69167541,0,0
"Smyrnium olusatrum",1415918.06628005,36618.2402327942,0.025861835585585
"Soda inermis",280916.819232329,0,0
"Soldanella montana",78650.3039013022,60766.7936206982,0.772619946859379
"Soleirolia soleirolii",203061.407236138,73072.9722189384,0.359856524258017
"Solidago missouriensis",661212.819757532,7746.68709755148,0.011715875533678
"Solidago ptarmicoides",625261.849276632,160089.742891086,0.256036319945467
"Sonchus palustris",1254032.40700972,268543.665951605,0.214144119761591
"Sonneratia apetala",12751.605598151,0,0
"Sophora tomentosa",408620.148482557,3925.54889046373,0.00960684123149962
"Sorbaria sorbifolia",999170.468386512,12004.6736952133,0.0120146402190998
"Sparaxis fragrans",13077.9365754851,12963.0835249531,0.991217800310542
"Sparaxis pillansii",11722.7900335838,11660.4197163307,0.994679567144472
"Sparaxis tricolor",26269.617771708,26167.3225073359,0.996105947743093
"Sparganium emersum",4603958.02800769,84239.7535414387,0.0182972462018496
"Sparganium erectum",4602471.08178639,9185.91394618136,0.0019958656519393
"Sparganium glomeratum",525146.600005841,4090.18495448036,0.00778865359584326
"Spartium junceum",1604285.00926238,20384.1549583277,0.0127060683361368
"Spathoglottis plicata",770516.3035367,3013.75403224531,0.00391134362558204
"Spergula arvensis",4358589.72752153,659539.905018655,0.151319565788473
"Spergula morisonii",1275973.77571842,288443.806701024,0.226057785974965
"Spergula pentandra",960423.146926802,162244.58209532,0.168930312242553
"Spergula segetalis",216680.217838221,6809.18561409013,0.0314250450826758
"Spergularia diandra",308672.299239348,26544.2232923576,0.0859948345146932
"Spergularia echinosperma",35718.1171873555,2575.08951463176,0.0720947719927233
"Spergularia marina",2359755.82540477,121051.095495442,0.0512981445759025
"Spergularia media",1125709.07954436,30804.7798020413,0.0273647786642264
"Spergularia rubra",3080555.91528221,86562.0597485952,0.0280994931204374
"Spermacoce prostrata",87741.6338857298,0,0
"Sphaeranthus africanus",90219.8803574234,0,0
"Sphaeromorphaea australis",469452.690262534,5161.95160818268,0.0109956801084598
"Sphenopus divaricatus",258634.418502707,0,0
"Spiraea chamaedryfolia",654315.39108963,18850.6441213887,0.0288097213944437
"Spiraea media",1534254.68844607,3465.77481265508,0.00225893056658364
"Spiraea salicifolia",1458660.09360092,60520.8726124362,0.0414907303476242
"Spiraea trilobata",194974.792201174,12946.1612358732,0.0663991539096775
"Spirobassia hirsuta",158668.225124174,1086.48855746421,0.00684754970072883
"Sporobolus aculeatus",453441.157510973,11237.9934269187,0.0247837966200647
"Sporobolus alopecuroides",449714.677879394,1724.96822799616,0.0038356947479014
"Sporobolus maritimus",153744.289712051,13048.1175288781,0.0848689571060883
"Sporobolus schoenoides",634683.414221057,5387.21475384777,0.00848803455886659
"Sporobolus virginicus",1101089.62636584,0,0
"Stachys alpina",993624.453428805,89064.6906543723,0.0896361702321509
"Stachys annua",2457666.93790587,373985.888779639,0.152171103012968
"Stachys arvensis",1628556.01129737,467046.064733223,0.286785386252177
"Stachys germanica",1787217.07388726,100496.149682401,0.0562305223863031
"Stachys ocymastrum",442342.161146439,43017.4057506779,0.0972491648528091
"Stachys palustris",6005491.87066645,5775.11750928669,0.000961639385026061
"Stachys recta",2615149.3343506,411499.589132295,0.157352233666793
"Staphylea pinnata",1408113.92642229,774612.267071805,0.550106246757979
"Stellaria aquatica",4262587.56983525,56211.531424315,0.013187185131891
"Stellaria longifolia",2373659.86966973,70923.3713526232,0.0298793320217742
"Stellaria neglecta",1501514.08377135,32255.1143061201,0.0214817261154854
"Stellaria nemorum",3549715.75042775,88965.064014102,0.0250625881814288
"Stellaria palustris",2978213.21529116,654005.254680859,0.219596518920464
"Stellaria pubera",697560.485972989,36558.0194201287,0.052408386305219
"Stemodia verticillata",757600.730494578,0,0
"Stenanthium gramineum",404169.440158968,190636.470422108,0.471674628213176
"Stenochlaena tenuifolia",63210.9500403582,0,0
"Sternbergia lutea",1042743.24200046,25167.3670639775,0.0241357278093646
"Stictocardia tiliifolia",69578.7272658467,0,0
"Stipagrostis hirtigluma",192019.829813354,13855.157953257,0.0721548288357741
"Stratiotes aloides",2166836.8692304,626016.307961076,0.288907908505091
"Striga gesnerioides",839206.574909181,0,0
"Strigosella africana",287718.198925071,43542.7650893592,0.151338237386571
"Strobilanthes reptans",247893.609660502,32180.4423951255,0.12981553836421
"Strychnos nux-vomica",178679.36291641,5986.69709997406,0.0335052521021958
"Strychnos spinosa",1419144.51652183,1646.11408467464,0.00115993407684025
"Stuckenia pectinata",4814001.05053254,99290.4451422029,0.0206253476266315
"Stylosanthes fruticosa",688769.605931394,0,0
"Styrax officinalis",195193.968865658,0,0
"Suaeda aegyptiaca",59181.486941745,0,0
"Suaeda maritima",913949.206448529,15672.9222323472,0.0171485703163415
"Suaeda vermiculata",186132.129152743,5859.85275895223,0.0314822206441508
"Succisa pratensis",3935292.01592908,442659.714601449,0.112484591438113
"Succisella inflexa",176204.684081662,100828.857808307,0.572225751737552
"Succowia balearica",85606.7200967413,14118.74995896,0.164925720118757
"Swietenia macrophylla",403540.272677433,172221.193635441,0.426775727965829
"Swietenia mahagoni",110290.545298116,28971.8877342727,0.26268695703663
"Symphyotrichum ciliatum",427111.577681742,8382.32206402023,0.0196256025404824
"Symphyotrichum dumosum",784313.733957635,238707.85616943,0.304352513330238
"Symphytum officinale",3585815.56957284,0,0
"Symphytum tauricum",89782.6331279248,1461.11987926666,0.0162739700136085
"Syringa josikaea",10625.0335753816,7721.18535763767,0.726697501975693
"Tabernaemontana litoralis",105793.676456192,56511.8847665283,0.534170724182455
"Tadehagi triquetrum",107899.093033195,0,0
"Tamarindus indica",117372.017172474,20977.0590342446,0.178722829679408
"Tamarix africana",603828.490028126,273.811804656701,0.000453459565387427
"Tamarix gallica",901439.463534926,46653.0601343139,0.0517539579988738
"Tanacetum bipinnatum",431608.157913987,5688.72057717962,0.0131802897439981
"Tanacetum cinerariifolium",24416.8276371958,4034.96824929735,0.165253582867195
"Tanacetum corymbosum",2552647.99160064,84590.7622262605,0.0331384360493896
"Tanacetum millefolium",257551.120434123,2560.15004154332,0.00994035683955862
"Tanacetum vulgare",8824869.23857009,13223.4567877091,0.00149843090364608
"Taxus baccata",3219558.51268567,844364.484834939,0.262260953328844
"Taxus cuspidata",320431.685903295,59335.1793635245,0.185172634211436
"Tecomella undulata",68734.6579493771,65768.224840039,0.956842251087902
"Teesdalia coronopifolia",578683.730354448,494.348942303987,0.000854264456339898
"Teesdalia nudicaulis",1318112.78162164,25892.4204484779,0.0196435546407669
"Telekia speciosa",584580.213313323,26795.4331555045,0.0458370511783688
"Telmatoblechnum serrulatum",269131.827495715,0,0
"Tephrosia inandensis",4507.3449568891,4507.01449657022,0.999926684040818
"Terminalia bellirica",428970.389114512,333024.707577751,0.776334954646137
"Terminalia buceras",151759.838972562,15558.8306961518,0.102522714846612
"Tetraclinis articulata",232341.370099434,98730.8954473787,0.42493893965214
"Teucrium botrys",864184.892218162,81526.9573857548,0.0943397160953532
"Teucrium chamaedrys",3244703.35023414,172520.28279882,0.0531698168297485
"Teucrium fruticans",1420527.16509309,456421.139303744,0.321304055648829
"Teucrium orientale",209814.573863154,6399.67973900098,0.0305015977735417
"Teucrium scorodonia",1998281.21335867,39548.4542739586,0.0197912355926553
"Thelypteris dentata",8786.70173920614,5503.65959854382,0.626362401034574
"Thelypteris hispidula",37611.6611678346,0,0
"Thelypteris interrupta",22018.7791272861,0,0
"Thelypteris parasitica",10783.4992451176,0,0
"Thelypteris unita",1411158.37907091,588455.540274425,0.417001768902691
"Thesium linophyllon",659879.05356938,262253.897168686,0.397427219048881
"Thespesia populnea",844239.155448802,21459.7160576919,0.0254190011434424
"Thinopyrum elongatum",298104.308995338,0,0
"Thinopyrum junceum",336119.861186865,0,0
"Thymelaea passerina",1189821.85639086,191650.284049876,0.161074771841238
"Thymus pannonicus",1640611.47216829,62991.9738289279,0.0383954244484683
"Thymus praecox",1745460.18259345,49489.8871791853,0.028353489625671
"Thymus pulegioides",2811936.9964266,255147.278855914,0.0907371961676789
"Thymus serpyllum",2469441.51064226,615085.453316189,0.249078769699718
"Ticanto crista",139851.960038642,6450.06379542597,0.0461206535370956
"Tilia cordata",4733824.23581454,186066.120250433,0.0393056672537012
"Tilia dasystyla",117248.23697226,2623.23461311011,0.0223733395132477
"Tilia platyphyllos",2240232.11117209,242749.371484782,0.108359026850024
"Tillandsia bulbosa",516871.69162067,11509.2898194614,0.02226720868263
"Tillandsia usneoides",2815604.53514794,164333.177969724,0.0583651489114716
"Tinospora crispa",41098.2571088591,0,0
"Tolpis barbata",482018.249677417,5367.57717327006,0.0111356306049869
"Tolpis virgata",104711.024553515,0,0
"Toona ciliata",218595.03816677,177702.616008864,0.812930693666024
"Tordylium apulum",612357.535537318,48.3790492683449,7.90045789603852e-05
"Tordylium maximum",1070560.7250256,8333.53511538404,0.00778427128940752
"Torenia crustacea",1906918.75181924,0,0
"Torenia polygonoides",87913.600020469,15850.2830840946,0.180293868985051
"Torilis arvensis",2234295.35600552,72063.4319250927,0.0322533150021525
"Torilis japonica",3497011.02412676,6412.81686304058,0.00183379944152219
"Torilis leptophylla",681405.225731451,116.107903364298,0.000170394794433316
"Torilis nodosa",1602136.3169468,18607.0414726348,0.0116138940711951
"Toxicodendron radicans",4127883.18675455,0,0
"Tradescantia bracteata",277912.73151386,61711.4590340469,0.222053371566999
"Tragopogon crocifolius",524426.716265198,442.539623073352,0.000843854077887145
"Tragopogon dubius",3944951.4604983,10413.370543656,0.00263967013230135
"Tragopogon floccosus",11237.7340659397,0,0
"Tragus racemosus",1637130.28589002,20093.0061873105,0.0122733091926077
"Trapa natans",2125874.78857954,674079.854751801,0.317083517041098
"Trianoptiles solitaria",10029.5424591917,9898.23649756698,0.986908080587029
"Trianthema portulacastrum",2945700.11562438,850416.738468854,0.288697662724774
"Tribulus terrestris",5974866.87744296,14970.9080699348,0.0025056471344081
"Trichomanes membranaceum",763994.373192995,5055.51455819495,0.00661721438741259
"Trichosanthes tricuspidata",77084.7736399467,65902.2441392978,0.854932057621638
"Tricyrtis formosana",42115.7389557564,7274.83219541319,0.172734288315719
"Triglochin bulbosa",48697.1976284097,0,0
"Triglochin palustris",4867153.651421,446687.175066287,0.091775852388772
"Trigonella balansae",22698.3500986895,0,0
"Trigonella caerulea",9302.164421096,9302.164421096,1
"Trigonella procumbens",72296.3646873257,2715.28747688143,0.0375577318254489
"Tripidium arundinaceum",40310.679559503,5967.27363035126,0.148032077245011
"Tripidium ravennae",312682.32899514,26166.869765116,0.0836851569105547
"Tripleurospermum maritimum",1500955.06071012,4516.30048089553,0.00300895116657178
"Tripolium pannonicum",2337139.28871263,20141.6443650711,0.0086180761507654
"Tristellateia australasiae",147841.261817918,18218.137923105,0.12322769502294
"Triumfetta rhomboidea",979751.713826942,0,0
"Triumfetta semitriloba",281230.997110715,0,0
"Trollius europaeus",4047124.67949879,526481.392559794,0.130087762115842
"Tuberaria guttata",1245933.05527975,57277.8890152622,0.0459718832986589
"Turgenia latifolia",1114660.97780311,20064.0681190723,0.0180001529780083
"Turritis glabra",5535950.81083342,27147.8161489165,0.00490391209686877
"Tussilago farfara",7921808.45595026,3299.95980114474,0.000416566472099696
"Typha angustifolia",6211916.87177647,44832.2338708102,0.00721713358311396
"Typha domingensis",3818960.56857615,112854.978959532,0.0295512291716614
"Typha latifolia",11157239.2658154,83930.3829039124,0.00752250452861274
"Typha laxmannii",927548.940406897,3628.46745506796,0.00391188787674775
"Typha minima",328474.333833563,147871.020396751,0.4501752653578
"Typhonium flagelliforme",87788.6400260876,0,0
"Typhonium roxburghii",38038.976517109,411.567638239311,0.0108196296515549
"Typhonium trilobatum",106144.476856567,31064.8765053538,0.292665972129024
"Ulex europaeus",1670548.24132917,24776.3968452375,0.0148312968355372
"Ulmus glabra",4226752.00008641,620862.047105084,0.146888685944288
"Ulmus laevis",2917065.28884519,157333.949770058,0.0539356970759964
"Ulmus minor",3567752.62566267,496562.478349566,0.139180747784422
"Umbilicus rupestris",1663662.44508928,6239.91005815078,0.00375070680748335
"Urospermum picroides",946427.727497141,0,0
"Urtica membranacea",705560.586222685,6216.27829991075,0.00881041036205046
"Urtica pilulifera",676345.970909035,1227.74141482275,0.00181525649243185
"Urtica urens",4627160.34024323,230770.835646354,0.0498731011413846
"Utricularia breviscapa",38467.7851483499,0,0
"Utricularia cornuta",1119218.94156257,0,0
"Utricularia gibba",2424882.72802894,30091.7876141089,0.0124095847053886
"Utricularia subulata",1041890.14936033,127577.89231268,0.122448506103073
"Vaccinium vitis-idaea",8296393.29275758,97721.9695022381,0.0117788496824934
"Vahlodea atropurpurea",398055.129345321,16105.8278275626,0.0404612995542897
"Valantia hispida",245723.374077375,0,0
"Valeriana coronata",1972978.60795928,21152.9677303018,0.0107213365846785
"Valeriana dentata",8714.55711877861,5198.32412774173,0.596510420080912
"Valeriana eriocarpa",20192.7006694742,0,0
"Valeriana excelsa",1730625.37685019,1934.85195925063,0.00111800738919716
"Valeriana locusta",8374870.22641772,135886.367387208,0.0162254893166663
"Valeriana officinalis",4341498.08387236,88.4357858269892,2.03698778897328e-05
"Valeriana pumila",3133.31028753106,0,0
"Valeriana rubra",161376.268802176,0,0
"Vallisneria americana",783143.59992675,0,0
"Vallisneria spiralis",536540.620684261,22514.3900296836,0.0419621351333485
"Ventenata dubia",362671.528835904,89739.9180425065,0.247441309579917
"Veratrum album",933095.936843863,121345.442808976,0.130046052091298
"Verbascum blattaria",2171086.20985826,372663.345318913,0.17164834064477
"Verbascum chaixii",1258294.00891155,16270.1283686696,0.0129303074269134
"Verbascum creticum",49623.6732181429,0,0
"Verbascum densiflorum",1913709.28358852,46963.2446120866,0.0245404278564311
"Verbascum orientale",78219.2749019378,1380.79848989346,0.0176529185629059
"Verbascum phlomoides",2041830.91391683,77252.9184496886,0.0378351203927531
"Verbascum phoeniceum",2362445.60628028,386412.58041746,0.163564646479152
"Verbascum pulverulentum",1719074.13213451,218618.511251153,0.127172241827467
"Verbascum speciosum",201601.519087712,49376.8435880315,0.244922973851942
"Verbena officinalis",4487506.88374339,61369.941393978,0.0136757319785512
"Verbena supina",377454.180124878,14755.809352723,0.0390929816907608
"Vernonia noveboracensis",601989.441428485,64216.3483945954,0.106673546037973
"Veronica acinifolia",164086.389037996,55780.8530661098,0.339948080966016
"Veronica agrestis",1964755.68757142,87187.9965196391,0.0443759990471944
"Veronica americana",2203649.65092762,245360.964911144,0.111343000829492
"Veronica anagalloides",811182.274828428,45689.5573443176,0.0563246495419064
"Veronica austriaca",1092117.09935175,227824.250485889,0.208607896187249
"Veronica barkeri",923.719097776768,846.36492943508,0.916257909436033
"Veronica catenata",1680312.90683054,75542.6922122406,0.0449575147016706
"Veronica dieffenbachii",886.558952045725,820.719959155743,0.925736475010422
"Veronica dillenii",582727.101758746,185912.371216455,0.319038484146948
"Veronica fruticans",791415.790947823,8296.73683616839,0.0104834107823802
"Veronica fruticulosa",232047.207337217,15873.2632809862,0.0684053191724854
"Veronica hederifolia",2725084.57996283,2247.72069781395,0.000824826030847312
"Veronica incana",1484248.77244401,13364.568639148,0.00900426457294045
"Veronica javanica",67525.8895605431,4122.63621638022,0.0610526753991728
"Veronica longifolia",4862178.07992836,44201.8123970696,0.00909094888554983
"Veronica officinalis",4990643.57717164,16908.0965927746,0.00338795915422936
"Veronica opaca",855445.175161257,353385.972060583,0.41310183553723
"Veronica polita",3097451.77205221,70454.2402104604,0.0227458715729353
"Veronica praecox",1244857.78350998,350831.304027628,0.281824404903852
"Veronica prostrata",1884301.95940676,65013.3125515064,0.0345025977534804
"Veronica scutellata",4416509.45123571,193891.948322012,0.0439016264909752
"Veronica speciosa",65959.6801529152,64872.622279828,0.983519358029526
"Veronica spicata",3822740.66466918,87372.6559493172,0.0228560249343721
"Veronica spuria",721103.409235175,14581.9953768608,0.0202217812176578
"Veronica sublobata",1226273.7603291,64577.6729247573,0.0526617098187166
"Veronica teucrium",2613156.26175676,98654.4741200462,0.0377529945544562
"Veronica triphyllos",1506939.33659125,404205.792802054,0.268229638039963
"Veronica urticifolia",724929.273552596,73080.8773815615,0.100811044673945
"Veronica verna",2513446.22320813,339446.534622333,0.135052236840408
"Viburnum lantana",2917281.7299303,11605.8366416164,0.00397830505108385
"Viburnum opulus",6539620.80082508,19620.5907276208,0.00300026428522359
"Viburnum sargentii",556353.734819217,0,0
"Viburnum tinus",2023191.37929357,43569.477664865,0.0215350253618014
"Vicia biennis",206592.154899352,2486.71517412897,0.0120368325473949
"Vicia bithynica",656217.50362453,0,0
"Vicia dalmatica",48827.0628052201,837.257108039968,0.0171473985928651
"Vicia dumetorum",645049.645997692,51345.1386833953,0.0795987394179254
"Vicia ervilia",349797.523724174,46282.3801887432,0.132311914892909
"Vicia grandiflora",723284.346910292,19204.3271748844,0.0265515592269084
"Vicia hirsuta",4159532.66220996,74278.1327192562,0.0178573264718138
"Vicia hybrida",922158.63730226,11655.0757286707,0.0126389053436263
"Vicia lathyroides",1773750.27032619,386223.384486807,0.217743946793469
"Vicia lutea",1337828.32524432,50281.9562272948,0.0375847597770903
"Vicia narbonensis",595388.330919348,16083.4266609044,0.0270133387331756
"Vicia pannonica",1068386.34771637,74156.1765289121,0.0694095134100299
"Vicia parviflora",819413.379500089,16636.4940823402,0.0203029319493048
"Vicia peregrina",724612.000303354,15695.8234865081,0.0216610040682975
"Vicia serratifolia",86820.7300884426,2770.94829252526,0.0319157451187354
"Vicia tenuifolia",3322045.67197666,42608.096485867,0.0128258611389032
"Vicia tetrasperma",3370225.1030574,61058.1747632401,0.0181169426065485
"Vicia villosa",3644987.22715726,40435.6059969991,0.0110934835918575
"Vigna marina",163961.483618794,2985.16513507097,0.0182065023393628
"Vinca herbacea",962851.942472555,15049.9511673875,0.0156305975026025
"Vinca major",1345987.45738273,39636.1847726924,0.0294476627960299
"Viola alba",1169086.7851263,248130.281453873,0.212242824579586
"Viola canina",4641716.44965671,68887.8198759763,0.0148410228464238
"Viola collina",1592659.02019612,286572.645380728,0.179933458290049
"Viola cornuta",164974.209999438,442.539623073352,0.00268247760104359
"Viola elatior",686394.771320837,173166.782270244,0.252284529989961
"Viola kitaibeliana",985130.213362297,20774.3021503815,0.0210878743424972
"Viola odorata",3974700.30970349,15810.7297745683,0.00397784198621701
"Viola patrinii",478318.258306854,0,0
"Viola suavis",931500.179758504,19797.1395211747,0.0212529637152697
"Viola tricolor",5063402.02162538,37180.2781582225,0.00734294413112539
"Viola variegata",249113.060165417,15006.0695082604,0.0602379879171973
"Viscaria alpina",922947.669826907,3670.00100165487,0.00397639121007062
"Viscaria vulgaris",2897747.84609543,361624.497784115,0.124795019094358
"Viscum album",3405130.60226064,19898.0062412416,0.00584353687580482
"Vitex agnus-castus",1927077.17410528,10994.7932478053,0.00570542446122326
"Vitex negundo",1004941.45081372,71.2225268354511,7.08723147779218e-05
"Vitex parviflora",4962.06975451278,4661.30499461947,0.939387236622423
"Vitex trifolia",449626.271350638,25278.1890801775,0.0562204450470477
"Vitis amurensis",377099.467018288,25513.447093717,0.0676570754539932
"Vittaria lineata",347692.426850395,0,0
"Volkameria heterophylla",2899.33615695965,0,0
"Volkameria inermis",990893.579893276,482.790165074776,0.000487227059364715
"Waltheria indica",1710331.98527322,482.790165074776,0.000282278627326058
"Weigela florida",196541.71302785,0,0
"Wolffia arrhiza",771442.132888016,65172.0599377262,0.0844808147744592
"Wolffia brasiliensis",254882.751331997,0,0
"Wolffia globosa",28507.9885554198,0,0
"Wollastonia biflora",265817.670804244,410.918128408123,0.00154586460397787
"Woodwardia radicans",108481.312550811,50417.516362943,0.46475761748668
"Xanthium strumarium",2599214.35141883,58377.3402012438,0.0224596098314775
"Xeranthemum annuum",1081323.67389884,54437.5104803051,0.0503434002180165
"Ximenia americana",2038713.90850784,71.2225268354511,3.49350276849682e-05
"Xyris complanata",523214.724744387,411.567638239311,0.000786613256040108
"Xyris indica",126309.268691538,4439.72816942412,0.0351496625340019
"Xyris jupicai",581945.256600784,0,0
"Yamazakia pusilla",162678.965411362,0,0
"Youngia japonica",906994.787802899,70005.3754239922,0.0771838784140899
"Zaleya pentandra",403114.071040877,5425.10749509714,0.0134579958498819
"Zingiber zerumbet",428927.567156184,411.567638239311,0.000959527131744014
"Zizania latifolia",136340.408624417,0,0
"Zizania palustris",353363.415945629,39432.9337425464,0.111593141686783
"Zornia gibbosa",115856.85916861,77219.2596319428,0.666505722544778
"Zostera japonica",61865.5580656455,3113.54197814414,0.0503275501829364
"Zostera noltii",302716.302551513,95743.9704596284,0.316282835290431
"Zoysia japonica",288864.974495834,55.314448987867,0.000191488944218347
"Zoysia matrella",71138.7052623325,0,0
