"ISO3_Code","taxon_name","wcvp_accepted_id","status"
"NZL","Stuckenia pectinata",309906,"threatened"
"NZL","Sulla coronaria",2873321,"non-native"
"NZL","Symphoricarpos albus",2486129,"non-native"
"NZL","Symphoricarpos orbiculatus",2486027,"non-native"
"NZL","Symphyotrichum lanceolatum",3103441,"non-native"
"NZL","Symphyotrichum novae-angliae",3103552,"non-native"
"NZL","Symphyotrichum novi-belgii",3103597,"non-native"
"NZL","Symphyotrichum subulatum",3103855,"non-native"
"NZL","Symphytum asperum",2475962,"non-native"
"NZL","Symphytum officinale",2475636,"non-native"
"NZL","Syringa vulgaris",356495,"non-native"
"NZL","Tagetes erecta",2929143,"non-native"
"NZL","Tagetes minuta",3119212,"non-native"
"NZL","Talinum paniculatum",2513509,"non-native"
"NZL","Tamarix chinensis",2520083,"non-native"
"NZL","Tanacetum parthenium",2916972,"non-native"
"NZL","Tanacetum vulgare",2929189,"non-native"
"NZL","Taxandria juniperina",374447,"non-native"
"NZL","Taxus baccata",378626,"non-native"
"NZL","Tecomaria capensis",318566,"non-native"
"NZL","Telopea oreades",2513574,"non-native"
"NZL","Tetrapanax papyrifer",202449,"non-native"
"NZL","Teucrium hircanicum",202990,"non-native"
"NZL","Teucrium scorodonia",203387,"non-native"
"NZL","Thelypteris dentata",3172522,"threatened"
"NZL","Thelypteris interrupta",3170567,"threatened"
"NZL","Thinopyrum acutum",532459,"non-native"
"NZL","Thinopyrum junceum",446499,"non-native"
"NZL","Thlaspi arvense",2437621,"non-native"
"NZL","Thunbergia alata",2436501,"non-native"
"NZL","Thunbergia coccinea",2436471,"non-native"
"NZL","Thymus pulegioides",205310,"non-native"
"NZL","Thymus vulgaris",205645,"non-native"
"NZL","Tolpis barbata",3074138,"non-native"
"NZL","Torilis arvensis",2435694,"non-native"
"NZL","Torilis japonica",2438341,"non-native"
"NZL","Torilis nodosa",2438324,"non-native"
"NZL","Trachelium caeruleum",356988,"non-native"
"NZL","Trachycarpus fortunei",207159,"non-native"
"NZL","Tradescantia fluminensis",270276,"non-native"
"NZL","Tragopogon dubius",3072465,"non-native"
"NZL","Tragopogon porrifolius",3075339,"non-native"
"NZL","Tragopogon pratensis",3075353,"non-native"
"NZL","Triglochin palustris",308924,"threatened"
"NZL","Tripleurospermum inodorum",2906730,"non-native"
"NZL","Trisetum flavescens",447850,"non-native"
"NZL","Triticum aestivum",448365,"non-native"
"NZL","Tritonia crocata",325451,"non-native"
"NZL","Tritonia gladiolaris",348780,"non-native"
"NZL","Trozelia grandiflora",3222181,"non-native"
"NZL","Tussilago farfara",2901763,"non-native"
"NZL","Typha orientalis",271046,"non-native"
"NZL","Ugni molinae",209701,"non-native"
"NZL","Ulex europaeus",2446722,"non-native"
"NZL","Ulex minor",2446749,"non-native"
"NZL","Urtica dioica",2448560,"non-native"
"NZL","Urtica gracilis",2449198,"non-native"
"NZL","Urtica urens",2449000,"non-native"
"NZL","Utricularia geminiscapa",518361,"non-native"
"NZL","Utricularia gibba",518366,"non-native"
"NZL","Utricularia livida",518490,"non-native"
"NZL","Vaccinium corymbosum",2458789,"non-native"
"NZL","Valeriana carinata",3225841,"non-native"
"NZL","Valeriana locusta",2464165,"non-native"
"NZL","Valeriana rubra",2464478,"non-native"
"NZL","Vallisneria nana",308976,"non-native"
"NZL","Vallisneria spiralis",308987,"non-native"
"NZL","Vasconcellea pubescens",2456766,"non-native"
"NZL","Vellereophyton dealbatum",3092874,"non-native"
"NZL","Verbascum blattaria",2454378,"non-native"
"NZL","Verbascum creticum",2454980,"non-native"
"NZL","Verbascum thapsus",2453334,"non-native"
"NZL","Verbascum virgatum",2453273,"non-native"
"NZL","Verbena bonariensis",212118,"non-native"
"NZL","Verbena brasiliensis",212136,"non-native"
"NZL","Verbena litoralis",212429,"non-native"
"NZL","Verbena officinalis",212527,"non-native"
"NZL","Verbena rigida",212652,"non-native"
"NZL","Vernicia fordii",212845,"non-native"
"NZL","Veronica agrestis",2453969,"non-native"
"NZL","Veronica americana",2453899,"non-native"
"NZL","Veronica anagallis-aquatica",2453884,"non-native"
"NZL","Veronica arvensis",2454017,"non-native"
"NZL","Veronica barkeri",2454051,"threatened"
"NZL","Veronica catenata",2453669,"non-native"
"NZL","Veronica chamaedrys",2453651,"non-native"
"NZL","Veronica dieffenbachii",2453927,"threatened"
"NZL","Veronica elliptica",2454092,"non-native"
"NZL","Veronica filiformis",2453773,"non-native"
"NZL","Veronica hederifolia",2462930,"non-native"
"NZL","Veronica persica",2463021,"non-native"
"NZL","Veronica plebeia",2463247,"non-native"
"NZL","Veronica polita",2463009,"non-native"
"NZL","Veronica scutellata",2462066,"non-native"
"NZL","Veronica serpyllifolia",2462094,"non-native"
"NZL","Veronica speciosa",2462198,"threatened"
"NZL","Veronica triphyllos",2461907,"non-native"
"NZL","Veronica verna",2463097,"non-native"
"NZL","Vestia foetida",2462486,"non-native"
"NZL","Viburnum opulus",2458547,"non-native"
"NZL","Viburnum plicatum",2458584,"non-native"
"NZL","Viburnum tinus",2458668,"non-native"
"NZL","Vicia cracca",2452117,"non-native"
"NZL","Vicia disperma",2452279,"non-native"
"NZL","Vicia faba",2452318,"non-native"
"NZL","Vicia hirsuta",2452234,"non-native"
"NZL","Vicia lathyroides",2452939,"non-native"
"NZL","Vicia lutea",2453042,"non-native"
"NZL","Vicia sativa",2452750,"non-native"
"NZL","Vicia tetrasperma",2451369,"non-native"
"NZL","Vicia villosa",2451570,"non-native"
"NZL","Vinca major",213165,"non-native"
"NZL","Vinca minor",213172,"non-native"
"NZL","Viola arvensis",2464083,"non-native"
"NZL","Viola hederacea",2460062,"non-native"
"NZL","Viola odorata",2459312,"non-native"
"NZL","Viola riviniana",2459647,"non-native"
"NZL","Viola tricolor",2461201,"non-native"
"NZL","Viscum album",2461327,"non-native"
"NZL","Vitis vinifera",2457006,"non-native"
"NZL","Vittadinia cuneata",3099108,"non-native"
"NZL","Vittadinia gracilis",3099128,"non-native"
"NZL","Wachendorfia thyrsiflora",272248,"non-native"
"NZL","Wahlenbergia gracilenta",357517,"non-native"
"NZL","Wahlenbergia stricta",357138,"non-native"
"NZL","Watsonia marginata",325860,"non-native"
"NZL","Watsonia meriana",325864,"non-native"
"NZL","Watsonia zeyheri",325823,"non-native"
"NZL","Weigela florida",2466673,"non-native"
"NZL","Wigandia urens",2466279,"non-native"
"NZL","Wisteria sinensis",2465133,"non-native"
"NZL","Xanthium spinosum",3119695,"non-native"
"NZL","Xanthium strumarium",2901779,"non-native"
"NZL","Xerochrysum bracteatum",3089505,"non-native"
"NZL","Yucca gloriosa",291793,"non-native"
"NZL","Zantedeschia aethiopica",215527,"non-native"
"NZL","Zizania latifolia",450610,"non-native"
"NZL","Zizania palustris",450618,"non-native"
"NZL","× Agropogon lutosus",386990,"non-native"
"PHL","Acaciella glauca",2603378,"non-native"
"PHL","Acalypha hispida",689,"non-native"
"PHL","Acalypha wilkesiana",1384,"non-native"
"PHL","Acanthocereus tetragonus",2614516,"non-native"
"PHL","Acanthospermum hispidum",2922485,"non-native"
"PHL","Achillea millefolium",2908230,"non-native"
"PHL","Adansonia digitata",2621135,"non-native"
"PHL","Adenanthera microsperma",2621327,"non-native"
"PHL","Adenanthera pavonina",2621330,"non-native"
"PHL","Adenium obesum",3030,"non-native"
"PHL","Adinobotrys atropurpureus",2622913,"non-native"
"PHL","Adonidia merrillii",3315,"threatened"
"PHL","Aeschynomene americana",2624025,"non-native"
"PHL","Aeschynomene indica",2624200,"non-native"
"PHL","Agave amica",532780,"non-native"
"PHL","Agave sisalana",294215,"non-native"
"PHL","Agave vivipara",294337,"non-native"
"PHL","Ageratum conyzoides",3129224,"non-native"
"PHL","Ageratum houstonianum",3129279,"non-native"
"PHL","Aglaia odorata",2626465,"non-native"
"PHL","Agrostis gigantea",389634,"non-native"
"PHL","Albizia lebbeck",2627391,"non-native"
"PHL","Alcea rosea",2627710,"non-native"
"PHL","Allamanda cathartica",6157,"non-native"
"PHL","Allamanda schottii",6176,"non-native"
"PHL","Aloe vera",298116,"non-native"
"PHL","Alpinia zerumbet",219119,"non-native"
"PHL","Amaranthus hybridus",2632871,"non-native"
"PHL","Amaranthus spinosus",2633107,"non-native"
"PHL","Amaryllis belladonna",298570,"non-native"
"PHL","Amherstia nobilis",2633619,"non-native"
"PHL","Anacardium occidentale",2635912,"non-native"
"PHL","Ananas comosus",219669,"non-native"
"PHL","Anethum graveolens",2638934,"non-native"
"PHL","Annona cherimola",2640812,"non-native"
"PHL","Annona glabra",2640872,"non-native"
"PHL","Annona montana",2640939,"non-native"
"PHL","Annona muricata",2640944,"non-native"
"PHL","Annona reticulata",2640996,"non-native"
"PHL","Annona squamosa",2641034,"non-native"
"PHL","Anredera vesicaria",360651,"non-native"
"PHL","Apium graveolens",2644053,"non-native"
"PHL","Arachis hypogaea",2646420,"non-native"
"PHL","Arachis pintoi",2646457,"non-native"
"PHL","Araucaria bidwillii",14343,"non-native"
"PHL","Araucaria heterophylla",14360,"non-native"
"PHL","Arenaria serpyllifolia",2650139,"non-native"
"PHL","Argemone mexicana",2650509,"non-native"
"PHL","Argyreia nervosa",483156,"non-native"
"PHL","Artocarpus gomezianus",2653977,"non-native"
"PHL","Artocarpus heterophyllus",2653982,"non-native"
"PHL","Artocarpus integer",2653995,"non-native"
"PHL","Asclepias curassavica",500848,"non-native"
"PHL","Asparagus aethiopicus",274924,"non-native"
"PHL","Asparagus officinalis",275197,"non-native"
"PHL","Asparagus setaceus",275292,"non-native"
"PHL","Avena fatua",397488,"non-native"
"PHL","Avena sativa",397860,"non-native"
"PHL","Axonopus compressus",398398,"non-native"
"PHL","Axonopus fissifolius",398428,"non-native"
"PHL","Ayapana triplinervis",3131980,"non-native"
"PHL","Azadirachta indica",2667002,"non-native"
"PHL","Bambusa bambos",398642,"non-native"
"PHL","Bambusa dolichoclada",398715,"non-native"
"PHL","Bambusa maculata",398857,"non-native"
"PHL","Bambusa multiplex",398886,"non-native"
"PHL","Bambusa oldhamii",398934,"non-native"
"PHL","Bambusa spinosa",399032,"non-native"
"PHL","Bambusa tulda",399088,"non-native"
"PHL","Bambusa tuldoides",399090,"non-native"
"PHL","Bambusa utilis",399091,"non-native"
"PHL","Basella alba",360840,"non-native"
"PHL","Benincasa hispida",2673135,"non-native"
"PHL","Biancaea sappan",2675694,"non-native"
"PHL","Bidens bipinnata",2922697,"non-native"
"PHL","Bidens pilosa",2925686,"non-native"
"PHL","Bixa orellana",22274,"non-native"
"PHL","Bougainvillea glabra",2680754,"non-native"
"PHL","Bougainvillea peruviana",2680771,"non-native"
"PHL","Bougainvillea spectabilis",2680780,"non-native"
"PHL","Brassica juncea",2682298,"non-native"
"PHL","Brassica oleracea",2682457,"non-native"
"PHL","Broussonetia papyrifera",2683772,"non-native"
"PHL","Brownea grandiceps",2683860,"non-native"
"PHL","Brugmansia suaveolens",2684019,"non-native"
"PHL","Brunfelsia americana",2684068,"non-native"
"PHL","Brunfelsia brasiliensis",2684075,"non-native"
"PHL","Caesalpinia pulcherrima",2690052,"non-native"
"PHL","Caladium bicolor",28777,"non-native"
"PHL","Calliandra haematocephala",2692111,"non-native"
"PHL","Calopogonium mucunoides",2693568,"non-native"
"PHL","Calotropis gigantea",502084,"non-native"
"PHL","Camellia sinensis",2694880,"non-native"
"PHL","Cananga odorata",2695745,"non-native"
"PHL","Canarium indicum",2695906,"non-native"
"PHL","Canavalia ensiformis",2696172,"non-native"
"PHL","Canavalia gladiata",2696194,"non-native"
"PHL","Canna flaccida",223885,"non-native"
"PHL","Canna glauca",223895,"non-native"
"PHL","Canna indica",223906,"non-native"
"PHL","Cannabis sativa",2696480,"non-native"
"PHL","Capsella bursa-pastoris",2697999,"non-native"
"PHL","Capsicum annuum",2698415,"non-native"
"PHL","Cardamine hirsuta",2699855,"non-native"
"PHL","Cardiospermum halicacabum",2700789,"non-native"
"PHL","Carissa carandas",34145,"non-native"
"PHL","Carthamus tinctorius",2900984,"non-native"
"PHL","Cascabela thevetia",34836,"non-native"
"PHL","Castanea mollissima",35016,"non-native"
"PHL","Castilla elastica",2704813,"non-native"
"PHL","Catalpa longissima",320392,"non-native"
"PHL","Catharanthus roseus",35719,"non-native"
"PHL","Cavanillesia hylogeiton",2706135,"non-native"
"PHL","Cecropia peltata",2707099,"non-native"
"PHL","Cedrela odorata",2707234,"non-native"
"PHL","Ceiba pentandra",2707382,"non-native"
"PHL","Centrosema plumieri",2709133,"non-native"
"PHL","Centrosema pubescens",2709135,"non-native"
"PHL","Cerastium glomeratum",2710370,"non-native"
"PHL","Cereus hexagonus",2711937,"non-native"
"PHL","Cestrum nocturnum",2713666,"non-native"
"PHL","Chamaecrista mimosoides",2715003,"non-native"
"PHL","Chenopodium album",2716945,"non-native"
"PHL","Chlorophytum capense",302247,"non-native"
"PHL","Chrysalidocarpus lutescens",39866,"non-native"
"PHL","Chrysalidocarpus madagascariensis",39867,"non-native"
"PHL","Chrysanthemum indicum",2917095,"non-native"
"PHL","Chrysobalanus icaco",367588,"non-native"
"PHL","Chrysophyllum cainito",40005,"non-native"
"PHL","Chrysophyllum oliviforme",40216,"non-native"
"PHL","Chrysopogon serrulatus",405143,"non-native"
"PHL","Chrysopogon zizanioides",405169,"non-native"
"PHL","Cinchona calisaya",40562,"non-native"
"PHL","Cinchona officinalis",40720,"non-native"
"PHL","Cinchona pubescens",40760,"non-native"
"PHL","Citharexylum spinosum",41323,"non-native"
"PHL","Citrullus lanatus",2723908,"non-native"
"PHL","Clerodendrum calamitosum",42445,"non-native"
"PHL","Clerodendrum indicum",42702,"non-native"
"PHL","Clerodendrum quadriloculare",42982,"threatened"
"PHL","Clerodendrum thomsoniae",43106,"non-native"
"PHL","Clitoria fairchildiana",2727974,"non-native"
"PHL","Clitoria ternatea",2728115,"non-native"
"PHL","Coccoloba uvifera",2729556,"non-native"
"PHL","Codiaeum variegatum",44790,"non-native"
"PHL","Coffea arabica",45400,"non-native"
"PHL","Coffea canephora",45464,"non-native"
"PHL","Coffea liberica",45605,"non-native"
"PHL","Coleus rotundifolius",46082,"non-native"
"PHL","Colocasia esculenta",46275,"non-native"
"PHL","Congea velutina",46559,"non-native"
"PHL","Corchorus aestuans",2736302,"non-native"
"PHL","Corchorus capsularis",2736337,"non-native"
"PHL","Corchorus fascicularis",2736361,"non-native"
"PHL","Corchorus olitorius",2736427,"non-native"
"PHL","Cordyline fruticosa",303171,"non-native"
"PHL","Coriandrum sativum",2737546,"non-native"
"PHL","Corymbia citriodora",47992,"non-native"
"PHL","Cosmos caudatus",3117527,"non-native"
"PHL","Crassocephalum crepidioides",3084243,"non-native"
"PHL","Crescentia alata",320508,"non-native"
"PHL","Crescentia cujete",320517,"non-native"
"PHL","Crotalaria incana",2743823,"non-native"
"PHL","Crotalaria juncea",2743867,"non-native"
"PHL","Crotalaria micans",2744106,"non-native"
"PHL","Crotalaria orixensis",2744240,"non-native"
"PHL","Crotalaria quinquefolia",2744439,"non-native"
"PHL","Crotalaria trichotoma",2744709,"non-native"
"PHL","Cryptostegia grandiflora",503275,"non-native"
"PHL","Cucurbita maxima",2747160,"non-native"
"PHL","Cucurbita moschata",2747174,"non-native"
"PHL","Cucurbita pepo",2747186,"non-native"
"PHL","Cuphea carthagenensis",2747935,"non-native"
"PHL","Cupressus torulosa",383261,"non-native"
"PHL","Cycas revoluta",383421,"non-native"
"PHL","Cyclospermum leptophyllum",2750155,"non-native"
"PHL","Cylindrolobus aporoides",53010,"non-native"
"PHL","Cymbopogon flexuosus",406169,"non-native"
"PHL","Cynometra cauliflora",2752257,"non-native"
"PHL","Cyrtostachys renda",54914,"non-native"
"PHL","Dahlia pinnata",3117675,"non-native"
"PHL","Dalbergia cochinchinensis",2755495,"non-native"
"PHL","Dalbergia latifolia",2755685,"non-native"
"PHL","Dalbergia sissoo",2755890,"non-native"
"PHL","Dalea cliffortiana",2756089,"non-native"
"PHL","Datura metel",2757816,"non-native"
"PHL","Daucus carota",2757936,"non-native"
"PHL","Delonix regia",2759139,"non-native"
"PHL","Dendrocalamus brandisii",407429,"non-native"
"PHL","Dendrocalamus latiflorus",407460,"non-native"
"PHL","Dendrocalamus strictus",407508,"non-native"
"PHL","Desmodium procumbens",2762672,"non-native"
"PHL","Dianthus barbatus",2763865,"non-native"
"PHL","Dianthus caryophyllus",2764005,"non-native"
"PHL","Dianthus chinensis",2764027,"non-native"
"PHL","Digitalis purpurea",2768087,"non-native"
"PHL","Digitaria insularis",409077,"non-native"
"PHL","Dillenia indica",2768269,"non-native"
"PHL","Dillenia suffruticosa",2768341,"non-native"
"PHL","Dioscorea alata",239747,"non-native"
"PHL","Dioscorea esculenta",240117,"non-native"
"PHL","Diospyros andamanica",383645,"non-native"
"PHL","Diospyros ehretioides",383935,"non-native"
"PHL","Diospyros kaki",384241,"non-native"
"PHL","Diospyros nigra",384495,"non-native"
"PHL","Diospyros virginiana",385000,"non-native"
"PHL","Distimake tuberosus",525322,"non-native"
"PHL","Dolichandra unguis-cati",320930,"non-native"
"PHL","Dombeya wallichii",2775269,"non-native"
"PHL","Dracaena roxburghiana",529259,"non-native"
"PHL","Dracaena trifasciata",525228,"non-native"
"PHL","Drymaria cordata",2778492,"non-native"
"PHL","Duranta erecta",65221,"non-native"
"PHL","Durio zibethinus",2779470,"non-native"
"PHL","Dysphania ambrosioides",2780223,"non-native"
"PHL","Elaeis guineensis",66337,"non-native"
"PHL","Eleusine coracana",410607,"non-native"
"PHL","Elytraria imbricata",2787958,"non-native"
"PHL","Enterolobium cyclocarpum",2789590,"non-native"
"PHL","Enydra fluctuans",3117838,"non-native"
"PHL","Epicharis parasitica",3273715,"non-native"
"PHL","Epiphyllum oxypetalum",2791457,"non-native"
"PHL","Eriobotrya japonica",2901791,"non-native"
"PHL","Erodium cicutarium",2798183,"non-native"
"PHL","Erythrina crista-galli",2800831,"non-native"
"PHL","Eucalyptus camaldulensis",72616,"non-native"
"PHL","Eucalyptus globulus",73008,"non-native"
"PHL","Eucalyptus robusta",73814,"non-native"
"PHL","Eucalyptus tereticornis",74009,"non-native"
"PHL","Excoecaria cochinchinensis",83357,"non-native"
"PHL","Falcataria falcata",3010977,"non-native"
"PHL","Fallopia convolvulus",2807634,"non-native"
"PHL","Flacourtia jangomas",2924949,"non-native"
"PHL","Foeniculum vulgare",2813604,"non-native"
"PHL","Fragaria vesca",2948952,"non-native"
"PHL","Fridericia mollissima",320267,"non-native"
"PHL","Fuchsia magellanica",2814960,"non-native"
"PHL","Gaillardia pulchella",3115709,"non-native"
"PHL","Galinsoga parviflora",3125116,"non-native"
"PHL","Gardenia jasminoides",88270,"non-native"
"PHL","Gardenia philastrei",88378,"non-native"
